6.4 0
5.4 1.82432
4.4 1.83942
3.4 1.87961
2.4 1.89786
1.4 1.95026
0.4 2.0652
-0.6 2.14847
-1.6 2.2181
-2.6 2.51187
-3.6 15.3392
-3.6 63.3333
