0 0.0 0.0
1 3.38312807259 3.71199257663
2 4.2640617048 2.8118795612
3 4.0463975748 2.76987765475
4 4.15852537967 3.67816379311
5 4.30297055017 3.75721528085
6 3.66969571854 3.33599893419
7 2.87691964898 3.43252417651
8 3.77653574355 3.53773310972
9 3.57289176377 3.53081671383
10 2.93428015022 3.97897250836
11 2.2323380867 3.81167796239
12 4.01939741201 4.14045086112
13 3.11269800799 4.23005122112
14 3.08058436015 3.70300178535
15 2.23830292856 4.41726411055
16 3.27210431782 4.05257120028
17 3.19095945169 4.37175276317
18 3.21385887819 4.07008053429
19 3.15330514434 4.02823369067
20 3.85227205685 3.66499962105
21 3.17630113323 4.61446999485
22 3.77359245282 4.41726411054
23 3.91918358845 4.32935715012
24 2.9295430057 4.135080276
25 3.43592135469 4.02892320879
26 3.4292856399 3.38115693547
27 3.05232152085 3.98329846568
28 3.1276544282 4.12903001793
29 2.56493448044 4.14514441513
30 3.43252417651 4.47275704188
31 3.27549826576 3.82390143993
